ax,ay,Kxx,Kyy,Kxy,R,var_Kxx,var_Kyy,var_Kxy
1.5499999999999998,0.8500000000000001,0.0047315971628395966,0.006797273126956991,-0.005136042368883748,0.6961022566644812,7.825472378248508e-08,6.022476073325034e-08,9.101614380193652e-08
1.5499999999999998,0.9,0.004939642538087205,0.006729058417554336,-0.00526863837436431,0.7340763345434753,6.316299600618537e-08,5.671563734230427e-08,7.505358147124336e-08
1.5499999999999998,0.95,0.0051575928046577076,0.006691864353228431,-0.005420860753494016,0.7707258444605908,4.993905610710698e-08,4.5141343522659464e-08,5.891955689892071e-08
1.5499999999999998,1.0,0.005341555496045482,0.006641078597262668,-0.005533671200127116,0.8043204756298433,4.733685540820975e-08,4.848595628492571e-08,6.134573246124705e-08
1.5499999999999998,1.05,0.005486278797306573,0.0065917952293816804,-0.005617204972324617,0.8322890208804611,4.2000906759967e-08,5.856214544498691e-08,6.346322305342351e-08
1.5499999999999998,1.1,0.005603545080310404,0.006531132762100221,-0.00567144150293725,0.8579744562577944,3.651873615314077e-08,4.329921584824626e-08,5.114630122587494e-08
1.5499999999999998,1.15,0.005744826332408522,0.00651987946003817,-0.005760994833630899,0.8811246231805165,3.270422121107858e-08,4.474105131729663e-08,4.951888754432307e-08
1.5499999999999998,1.2,0.00582894708819167,0.006448240740892305,-0.005780784347170218,0.9039592847746349,1.649153522049865e-08,2.197043220502506e-08,2.4541587969324096e-08
1.5499999999999998,1.25,0.005934937526393925,0.006426749654976974,-0.005838052487151043,0.9234742046934749,2.391335814621959e-08,3.3872578795857353e-08,3.6109050975192485e-08
1.5499999999999998,1.2999999999999998,0.006042640339178699,0.006411150487800052,-0.005894688407656777,0.9425204338406031,2.3185014434211522e-08,3.173516820918246e-08,3.335122508489919e-08
1.5499999999999998,1.3499999999999999,0.0061003601419313495,0.006354030175572942,-0.0058981923718830044,0.9600773010778598,1.9551514674409822e-08,2.6750304456562057e-08,2.805465176832727e-08
1.5499999999999998,1.4,0.006184629762931915,0.006325750899642983,-0.005935225985833527,0.9776910063406018,2.45697263471665e-08,3.274513766124859e-08,3.5643963786537156e-08
1.6,0.8,0.004312878111880185,0.006874407194181374,-0.004817907272129669,0.6273818221781632,7.979116574575614e-08,5.386036036959663e-08,9.48512406622846e-08
1.6,0.8500000000000001,0.0045892203312537915,0.0068242148542040715,-0.005030405590580772,0.6724905984498118,7.579653045372354e-08,6.939004598235021e-08,9.218523166260134e-08
1.6,0.9,0.004820556793878149,0.006771606876851096,-0.005194846814233697,0.7118778277512448,7.311611508163665e-08,5.5856092882233106e-08,8.239852384190306e-08
1.6,0.95,0.005031299387310436,0.006711523603228227,-0.005335917728547856,0.7496508519899107,5.730790116532073e-08,4.5731849365923657e-08,6.148608652344337e-08
1.6,1.0,0.005225531512955307,0.0066564123329329915,-0.005452253883473141,0.785037232008853,4.738483380210984e-08,4.27388946506716e-08,5.478855872461529e-08
1.6,1.05,0.005379891833461952,0.006594099673647663,-0.00554215627023194,0.8158645000411334,4.4514701062213226e-08,5.39876463568963e-08,6.132094677428262e-08
1.6,1.1,0.005527551261618395,0.006579747036828806,-0.005639619233915274,0.8400856796893623,3.9682799121261836e-08,4.992909787096626e-08,5.811833977375061e-08
1.6,1.15,0.0056322116870200015,0.006513580583609236,-0.005679801215723463,0.8646874963354089,4.343833695855354e-08,5.139343431238975e-08,6.052742908142957e-08
1.6,1.2,0.005775950426899385,0.006511334378748588,-0.005774703025512099,0.8870609449501907,2.6967233979371175e-08,3.8208166549631534e-08,4.247749386730003e-08
1.6,1.25,0.00581085689682497,0.006403595773745828,-0.005746861761194033,0.9074365562937258,2.7768031628954826e-08,3.2194847077717284e-08,4.025722466448537e-08
1.6,1.2999999999999998,0.005927998442090963,0.006391471014315652,-0.005819303539073745,0.9274857742158885,2.47832686123262e-08,3.5389368898033004e-08,3.774885515460531e-08
1.6,1.3499999999999999,0.00602411157199676,0.0063765280826800245,-0.0058649320239372495,0.9447322263599057,2.971428350332396e-08,3.696808385954822e-08,4.049967259630531e-08
1.6,1.4,0.0061165794029095985,0.006354149673669402,-0.005910687476479199,0.9626117918272751,2.2904894748273483e-08,2.9829421661958055e-08,3.254841129134663e-08
1.65,0.8,0.004157334933104696,0.006912487086360243,-0.004695882409219363,0.601423898687344,9.1102565806341e-08,6.580625634525582e-08,1.110954642102673e-07
1.65,0.8500000000000001,0.004457536666390312,0.006881513880801904,-0.004944936356588101,0.6477552386875188,7.640820305226772e-08,6.70842597510412e-08,9.355158085953572e-08
1.65,0.9,0.004709018554168125,0.006791438777439621,-0.005115514322870794,0.6933756908493298,7.923794798721226e-08,5.463910899537803e-08,8.820802262289551e-08
1.65,0.95,0.004914015731607098,0.006751722136719638,-0.0052588250231234,0.7278166417545435,6.831799442647187e-08,5.785421095008074e-08,8.095823238656716e-08
1.65,1.0,0.005105445236174517,0.00670928653981733,-0.005389620176354502,0.7609520335546021,5.135855630153333e-08,4.337932067864997e-08,5.884018954385813e-08
1.65,1.05,0.005281312714233649,0.006636011985342401,-0.005487115654478034,0.795856415856239,4.811833780643349e-08,4.583387686166489e-08,5.8596228551773075e-08
1.65,1.1,0.005442132098078111,0.0066098595973358995,-0.005593733200032267,0.8233355062899611,4.3185321383251756e-08,5.480579872052901e-08,6.249748754643019e-08
1.65,1.15,0.005562969605749278,0.006558748881662601,-0.005654335951772834,0.8481754228009262,4.402023756189236e-08,5.590652585935431e-08,6.434265103675935e-08
1.65,1.2,0.005679575699239582,0.006517107043267066,-0.0057118479523725115,0.871487250636346,3.198006734513388e-08,3.990061570998725e-08,4.648619129757048e-08
1.65,1.25,0.005805775762913516,0.006505595532151687,-0.005792674171056244,0.8924280235714701,1.9269996141582002e-08,2.755937704085753e-08,3.0062899407747195e-08
1.65,1.2999999999999998,0.005842332198944229,0.006406516556003587,-0.005769179132872949,0.9119358621604345,2.7507018588574236e-08,3.7276903708078194e-08,3.991757270700305e-08
1.65,1.3499999999999999,0.005966996113291852,0.006411208797665162,-0.005849457393983862,0.9307131153589814,2.3755426853857965e-08,3.649402330177714e-08,3.826222863135525e-08
1.65,1.4,0.006045821660208727,0.006375584126768678,-0.005875433661207739,0.9482772934992101,2.122786821727376e-08,3.208304563919012e-08,3.349495985901578e-08
1.7,0.8,0.00399650708830317,0.0068968684438068285,-0.004546728879923783,0.5794669161613353,9.257347995132876e-08,7.574563071969278e-08,1.1792649149615357e-07
1.7,0.8500000000000001,0.0043134341592522924,0.006877876923040503,-0.004819724373403403,0.6271461684349904,8.00736031421378e-08,5.4443196975373675e-08,9.480553340201227e-08
1.7,0.9,0.00456624932862184,0.006839248559462533,-0.005017686531448337,0.6676536594512485,7.925438978469197e-08,6.501345645707346e-08,9.312618029910441e-08
1.7,0.95,0.004788223773123966,0.006780464661818232,-0.005173707906331391,0.7061792977238183,7.657314530400722e-08,6.34669485721475e-08,8.900314904021273e-08
1.7,1.0,0.004992360872560661,0.006729409046427792,-0.005313283903970065,0.7418721076571773,5.9426577771475703e-08,4.388054986292996e-08,6.386399264285561e-08
1.7,1.05,0.005178515844712016,0.006684195787412882,-0.005432049364542536,0.774740299268876,4.831127830343874e-08,4.331525704997793e-08,5.730382839252094e-08
1.7,1.1,0.005343155613294967,0.00663050246995627,-0.005530326863794337,0.8058447512093615,4.185604931800995e-08,4.709010662632471e-08,5.603377239416558e-08
1.7,1.15,0.005484600030028695,0.006598069270681101,-0.005618632372580189,0.8312431720594129,4.3603671973440414e-08,5.898807080470765e-08,6.572708914654086e-08
1.7,1.2,0.005591536787928077,0.0065385760965840185,-0.005662794497382221,0.8551612316402178,3.871893330527152e-08,4.6639903388063564e-08,5.4372462156441023e-08
1.7,1.25,0.005706251918910444,0.006507935227884388,-0.005725691064954761,0.8768144917086772,3.1681702663213864e-08,4.0345749197846024e-08,4.6243107097672034e-08
1.7,1.2999999999999998,0.005817331645775691,0.006482521112835235,-0.005790720374252634,0.8973872270554607,1.828709562708842e-08,2.490716121770106e-08,2.751935874028273e-08
1.7,1.3499999999999999,0.005887733272773441,0.006424843073017111,-0.005807811217275727,0.9164011020752538,2.882119396568402e-08,3.9840735701822824e-08,4.1621417436926054e-08
1.7,1.4,0.00597256812058092,0.006396427915997846,-0.005842898411202558,0.9337349218996391,2.2161684216113004e-08,3.4513991437013005e-08,3.69154620993252e-08
