ay,A,B,cA,cB,r,S_raw,w_star,S_star,err_star,z_pred,_source
0.7065,0.2172943886194829,0.2649135807776248,3.6020516514633028,2.774815911908364,0.2609191793662766,0.2411039846985538,0.7121830346260145,0.2309999999999999,-2.775557561562892e-17,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2160021905996359,0.2659372008082454,3.629582677953108,2.760286251644245,0.2737832882016431,0.2409696957039407,0.6996534227647312,0.231,0.0,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2174947743469711,0.2644972230978105,3.597811616405515,2.7807580294716456,0.257602213287694,0.2409959987223908,0.712669743556973,0.231,0.0,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2160239895478437,0.2663789034328915,3.62911550746324,2.754051042003514,0.2759160228254753,0.2412014464903676,0.7025908834568929,0.231,0.0,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2133027751666478,0.2701372426098322,3.6881715402845856,2.701822045486455,0.311204440629562,0.24172000888824,0.6886180933947604,0.2309999999999999,-2.775557561562892e-17,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2180310883813986,0.2644420326819912,3.5865018948614997,2.7815470931679207,0.2541700436728789,0.2412365605316949,0.7205635047068889,0.231,0.0,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2131193667633539,0.2701671123764146,3.6922061339943455,2.701412770799187,0.312449263083849,0.2416432395698842,0.6865672246204865,0.231,2.775557561562892e-17,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2150084155592549,0.2672548448563641,3.6509807413766393,2.74174694770248,0.2864005383782038,0.2411316302078095,0.6939200505013292,0.231,0.0,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2172827996919196,0.2647651130523414,3.602297105053308,2.776932649741923,0.260224771562745,0.2410239563721305,0.7111092670662899,0.231,0.0,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2179561743920028,0.2643976995076642,3.588078327166178,2.782181168225378,0.2543815613148719,0.2411769369498335,0.7191344260225765,0.231,0.0,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2175573880456835,0.2653218278919135,3.5964883517999224,2.7690076536310424,0.2614689033335506,0.2414396079687985,0.7185644383647576,0.2309999999999999,-2.775557561562892e-17,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2151326470162541,0.2680074146431036,3.648294965312475,2.7312400529353487,0.2895041877535216,0.2415700308296788,0.6999068989631164,0.231,0.0,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2174569671349504,0.2647532099164641,3.5986109949717804,2.7771024582309063,0.2591398333407757,0.2411050885257072,0.7136552066596072,0.2309999999999999,-2.775557561562892e-17,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2161955455837071,0.266094125874695,3.625442200023576,2.7580686785656616,0.2734455864363461,0.2411448357292011,0.7033091055905925,0.231,2.775557561562892e-17,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.216103083870044,0.2663748713436378,3.62742123847414,2.754107866691174,0.2754284263768496,0.2412389776068409,0.7036724397798496,0.231,0.0,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2169596329165203,0.2655003310544207,3.609152341185839,2.76647364629849,0.2658994789346525,0.2412299819854705,0.7107506150078006,0.2309999999999999,-2.775557561562892e-17,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2170125134630233,0.2658566340293086,3.608029205515789,2.7614257912020275,0.2674145594656847,0.2414345737461659,0.713630087412577,0.231,0.0,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2175044595294355,0.2644333947270555,3.5976068820081686,2.78167062080864,0.2572171794710756,0.2409689271282455,0.7124260242911096,0.231,2.775557561562892e-17,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2179921721789326,0.2632256640460628,3.5873206822269683,2.7990216631194675,0.248135645692376,0.2406089181124977,0.7124292800724552,0.2309999999999999,-2.775557561562892e-17,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.214731571274283,0.267896645080717,3.656977053097936,2.732782841303223,0.2913164185636363,0.2413141081775,0.694001577333498,0.231,2.775557561562892e-17,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.216718009613869,0.2654566100069166,3.614291178576808,2.7670939893866056,0.2670980903334035,0.2410873098103928,0.7069675724999229,0.2309999999999999,-2.775557561562892e-17,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2155817317487376,0.2661006948471447,3.638611963491919,2.757975906731196,0.2771052366558946,0.2408412132979412,0.6948023612197115,0.231,2.775557561562892e-17,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2180515453845716,0.2638149914917335,3.586071601723011,2.790535156268154,0.2508239522784734,0.2409332684381525,0.7170568277330414,0.231,2.775557561562892e-17,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2172849949544117,0.2651554468935562,3.6022506073638847,2.771372648442855,0.2622160804242286,0.2412202209239839,0.7134974814312692,0.231,2.775557561562892e-17,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2135734249950904,0.2694355780864443,3.682230478923056,2.711462335828437,0.3060305803016334,0.2415045015407674,0.6880432629152138,0.2309999999999999,-2.775557561562892e-17,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2182795644000288,0.2636759541111536,3.5812809034534983,2.792533920550245,0.2487711317739276,0.2409777592555912,0.7197919111868515,0.2309999999999999,-2.775557561562892e-17,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2166544385627578,0.2658628864018517,3.61564511040623,2.761337332689981,0.2695551902606434,0.2412586624823047,0.7084736042853743,0.2309999999999999,-2.775557561562892e-17,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2175016915500769,0.265028315113693,3.5976653922701245,2.7731817431319192,0.2602898282037,0.241265003331885,0.7159842749642188,0.231,2.775557561562892e-17,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2122338877208228,0.2704819741965013,3.7117828860366657,2.697104041667169,0.3193337032328516,0.241357930958662,0.6778243987978387,0.231,0.0,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2125858775087469,0.2702207007675056,3.703981335537468,2.700678730976969,0.3159051545069897,0.2414032891381262,0.6805035315441053,0.2309999999999999,-2.775557561562892e-17,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2181933360533973,0.2639528975817418,3.5830913908171578,2.788554735188374,0.2507024992292523,0.2410731168175695,0.720131410379228,0.231,0.0,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7065,0.2177585155062801,0.2644713371654872,3.592242914932805,2.7811280826030367,0.255920144302006,0.2411149263358836,0.7165342613999426,0.2309999999999999,-2.775557561562892e-17,-2.066985592832019,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7065\cycle_rows_r.csv
0.7075,0.2183091723661606,0.2642618028553499,3.5806595717505747,2.784126155180188,0.2516129655558345,0.2412854876107553,0.7238280486070331,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2183942847515022,0.2639514006876738,3.5788744020377643,2.788576220450792,0.2495171878083977,0.241172842719588,0.7232986551176948,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2181831016096816,0.2633052383433685,3.583306372594101,2.79787354893384,0.2474262601040315,0.2407441699765251,0.7159509872955625,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2164453116385318,0.2659934310818539,3.6201046926348814,2.7594913375596506,0.2714565812783931,0.2412193713601929,0.706251447582845,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2129146353546062,0.2698655762165315,3.69671799843404,2.705548569846611,0.3121407083561056,0.2413901057855688,0.6824395809501927,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2147167240775296,0.2688217757237919,3.657299072981951,2.719936739899659,0.2961162941388171,0.2417692499006608,0.6990433346422049,0.231,2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2159316392944876,0.2666783924396018,3.6310953006576296,2.749835113568427,0.2779933873035529,0.2413050158670447,0.7030674915807278,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2147761961917845,0.2680798258171604,3.656009454171773,2.7302322058431727,0.2919855768566277,0.2414280110044724,0.6956341637100837,0.231,2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2172426113223697,0.2643823774640845,3.603148497953213,2.782400361143007,0.2584940515888052,0.2408124943932271,0.7081574686587996,0.2309999999999999,-2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2144234963659304,0.2675449288749049,3.663668007229123,2.7376899805399293,0.2913503413073153,0.2409842126204177,0.6879507413270706,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2164620624606465,0.2657351829747927,3.619747167852117,2.7631449054108077,0.2700346907426179,0.2410986227177196,0.7049519618880302,0.231,2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.216030454425242,0.2665613883756875,3.628976977623557,2.7514810606801587,0.2768114499875866,0.2412959214004648,0.7037548209689085,0.231,2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2166214925105861,0.2647977380671349,3.616347105775436,2.776467304061589,0.2642850638890435,0.2407096152888605,0.7015436275013066,0.2309999999999999,-2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2173975965168161,0.2650372522121902,3.599866861557727,2.7730545108405926,0.2609474377232366,0.2412174243645031,0.7144730942187583,0.231,2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2161552644358611,0.2658329454773262,3.626304164323168,2.761760974375892,0.2723454826076379,0.2409941049565936,0.7011789750864531,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.215208493145039,0.2677324495559939,3.646656762407854,2.7350720902841426,0.2876529983975715,0.2414704713505164,0.6993465851771334,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.216474112175848,0.2662718261342184,3.619490016375128,2.755560678417154,0.2727122015228644,0.2413729691550332,0.70830211530804,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2137686547525036,0.2689358625350441,3.677954310737356,2.7183586843859224,0.3023284304774778,0.2413522586437738,0.6876523945997169,0.231,2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2156148813898893,0.266999379902103,3.637898801575448,2.745327050447293,0.2815060507346008,0.2413071306459961,0.700588328083931,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2138674585700097,0.2690983734441078,3.675793160335559,2.716113134395075,0.3025670717058301,0.2414829160070588,0.6898015999002582,0.2309999999999999,-2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2171276262501638,0.2653302611655451,3.6055862041610895,2.768887859255824,0.2640386214362973,0.2412289437078544,0.7122071485471938,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2167685038244736,0.2647945790837937,3.613216322283338,2.7765123570885195,0.2634027313983644,0.2407815414541337,0.7036714722433091,0.2309999999999999,-2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2185234849812601,0.2644761853963077,3.5761671798605845,2.781058769059064,0.2514598993625112,0.2414998351887839,0.7284922342745638,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2157330728664251,0.2667126731626982,3.635357883300383,2.749353145247759,0.2793418968672578,0.2412228730145617,0.700528700796994,0.2309999999999999,-2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2175288545295831,0.2647789207491043,3.5970912785917486,2.7767356901781723,0.2588495150936329,0.2411538876393437,0.7148967917244675,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2171426973630426,0.2662161846674364,3.605266546579239,2.7563456228223835,0.2684899533296718,0.2416794410152395,0.7176214001054565,0.2309999999999999,-2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2160165264771575,0.2664119516300038,3.62927543696868,2.7535853548673077,0.2761291962916921,0.2412142390535807,0.7026818708762059,0.231,2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2184429495630601,0.2632392469108458,3.577854318485659,2.7988256376477216,0.2455633542746453,0.240841098236953,0.7196855280370495,0.2309999999999999,-2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2108588294680075,0.2724191144774204,3.742509490937512,2.6708143696828794,0.337372940018347,0.2416389719727139,0.6728220064459934,0.231,2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2175214447194585,0.2648727609628171,3.597247877282712,2.775397652687964,0.2593750393686429,0.2411971028411378,0.7153499342812479,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2181423947688883,0.2636286376808042,3.5841616484473526,2.793214609752595,0.2493314744515524,0.2408855162248462,0.7173298032987592,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2177817967984399,0.264520305519473,3.5917519953493366,2.7804281150975143,0.2560351903627964,0.2411510511589564,0.7171881696000348,0.2309999999999999,-2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2175332284547547,0.2646393813886954,3.596998845203974,2.778727091759733,0.2581069014880055,0.2410863049217251,0.714118629807652,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2162434017113697,0.2656589154159522,3.624418558374084,2.7642252601771795,0.2709334772736589,0.2409511585636609,0.7013772157292807,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2177331160038319,0.2642240007726578,3.592778619777805,2.784667543734661,0.2547973995511774,0.2409785583882448,0.7146347276001059,0.231,2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2162655411246749,0.2661011102830949,3.623945150020501,2.7579700397947886,0.2730683365685995,0.2411833257038849,0.7043385051249972,0.231,2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2135518864903356,0.2698462679575964,3.682702721267017,2.705813712262049,0.3082442328386239,0.241699077223966,0.6900558625053602,0.231,2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2182694043634691,0.2641700788318225,3.5814941535954734,2.7854400635456744,0.2513742017393243,0.2412197415976457,0.7226490507169314,0.231,2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2133688868654671,0.2698739948799586,3.68671892463177,2.705432976025739,0.3094749176169191,0.2416214408727129,0.6879731097936997,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2152519995745196,0.2669722094572911,3.645717586720039,2.745708221963736,0.2835141688266855,0.2411121045159054,0.6955155352003669,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2175216455585804,0.2644912059759499,3.597243632614445,2.7808440409581325,0.2574134011122397,0.2410064257672651,0.7130406518253196,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2181942349289122,0.2641265683973036,3.583072510260413,2.7860636514831163,0.2515909534183915,0.2411604016631079,0.7212036902087692,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2177958470787924,0.2650484151916436,3.5914557757303256,2.772895602024063,0.2586655109647964,0.241422131135218,0.7205622160117797,0.231,2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2153752642862645,0.2677244515741393,3.643058725030079,2.7351836715709026,0.2866250482743315,0.2415498579302019,0.7015285905430954,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2176953137350357,0.2644807657889348,3.5935761447631958,2.780993287043171,0.2563396858994029,0.2410880397619852,0.715623432479895,0.2309999999999999,-2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2164362164422362,0.2658179280870467,3.620298841099385,2.7619734951531663,0.270611116530784,0.2411270722646414,0.705077384467408,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2163440745045149,0.2660975209071673,3.622266647654964,2.7580207308615514,0.2725866796798382,0.2412207977058411,0.7054289389949926,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2171987900991427,0.2652252909490241,3.604077212140728,2.770379500468522,0.2630814489346749,0.2412120405240834,0.7126334491035197,0.2309999999999999,-2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2172518096116009,0.2655814545807664,3.602953603874613,2.765323153224497,0.2645964536805454,0.2414166320961837,0.7155329736609805,0.231,2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2177433838894238,0.2641605777856132,3.5925620431609886,2.7855762142206464,0.2544108578527411,0.2409519808375185,0.7144028969044496,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2182297061115456,0.2629546282772282,3.582327575004208,2.802937436589701,0.2453447979925573,0.2405921671943869,0.7144702937403216,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2149762575936531,0.2676133647723865,3.651676474386274,2.7367341532084195,0.2884210755787288,0.2412948111830198,0.6955808693677453,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2169583659468091,0.2651817806365529,3.609179257209036,2.77099813418388,0.2642728013787312,0.241070073291681,0.7088212408115249,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2158230861216065,0.2658216915011416,3.633424616292184,2.761920234397821,0.2742494490846743,0.240822388811374,0.6964532557821002,0.2309999999999999,-2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2182896114146567,0.263544865379468,3.5810700450624213,2.794420348733181,0.2480369545685332,0.2409172383970623,0.7191400451486499,0.231,2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2175239825229676,0.264882744596761,3.5971942422229835,2.775255355052782,0.2594114016258328,0.2412033635598643,0.715448274259485,0.231,0.0,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
0.7075,0.2138210853571387,0.2691453842971461,3.6768072397057145,2.7154640515624244,0.3030819175275961,0.2414832348271424,0.6894869890445462,0.2309999999999999,-2.775557561562892e-17,-2.0430428666229155,C:\Users\anthoni.newland\OneDrive - ZINUS\Desktop\New Results\ew_sweep_ax2p556_ay0p7075\cycle_rows_r.csv
